,loss,accuracy,binary_accuracy,true_positives_11,true_negatives_11,false_positives_11,false_negatives_11,precision_11,val_loss,val_accuracy,val_binary_accuracy,val_true_positives_11,val_true_negatives_11,val_false_positives_11,val_false_negatives_11,val_precision_11
0,0.21001985669136047,0.3039611876010895,0.916077196598053,5187.0,49206.0,1597.0,3386.0,0.7645931839942932,7.7758097648620605,0.17162472009658813,0.7905225157737732,512.0,7779.0,1236.0,961.0,0.29290616512298584
1,0.07017653435468674,0.3637833595275879,0.9749731421470642,7617.0,50273.0,530.0,956.0,0.9349454045295715,2.2295665740966797,0.05491990968585014,0.7581045627593994,342.0,7609.0,1406.0,1131.0,0.19565217196941376
2,0.036820776760578156,0.3670169711112976,0.9874697923660278,8107.0,50525.0,278.0,466.0,0.9668455719947815,0.9366330504417419,0.0,0.7944316864013672,470.0,7862.0,1153.0,1003.0,0.2895871698856354
3,0.025948425754904747,0.3848019540309906,0.9916295409202576,8285.0,50594.0,209.0,288.0,0.9753943681716919,0.74751216173172,0.004576658830046654,0.815789520740509,447.0,8109.0,906.0,1026.0,0.3303769528865814
4,0.0267245601862669,0.38035568594932556,0.9909896850585938,8255.0,50586.0,217.0,318.0,0.9743862152099609,0.9881375432014465,0.1418764293193817,0.7626810669898987,516.0,7483.0,1532.0,957.0,0.251953125
5,0.018953176215291023,0.36580437421798706,0.9937682747840881,8363.0,50643.0,160.0,210.0,0.9812272787094116,0.854731023311615,0.03890160098671913,0.8178871273994446,421.0,8157.0,858.0,1052.0,0.32916340231895447
6,0.009656836278736591,0.3726758360862732,0.9970694184303284,8475.0,50727.0,76.0,98.0,0.9911121726036072,0.9561034440994263,0.004576658830046654,0.8164568543434143,243.0,8320.0,695.0,1230.0,0.2590618431568146
7,0.00917772389948368,0.34518998861312866,0.9972041249275208,8483.0,50727.0,76.0,90.0,0.991120457649231,0.7980305552482605,0.045766592025756836,0.8204615116119385,347.0,8258.0,757.0,1126.0,0.31431159377098083
8,0.007389095611870289,0.3763136565685272,0.9978275299072266,8500.0,50747.0,56.0,73.0,0.9934548735618591,0.48470064997673035,0.1281464546918869,0.8685164451599121,477.0,8632.0,383.0,996.0,0.554651141166687
9,0.014878563582897186,0.3819725215435028,0.995317816734314,8425.0,50673.0,130.0,148.0,0.9848042130470276,0.2610624134540558,0.2379862666130066,0.9203852415084839,868.0,8785.0,230.0,605.0,0.7905282378196716
10,0.011620808392763138,0.3872271478176117,0.9962102174758911,8456.0,50695.0,108.0,117.0,0.987389087677002,0.3942810595035553,0.16933637857437134,0.89607173204422,810.0,8588.0,427.0,663.0,0.6548100113868713
11,0.010543132200837135,0.370654821395874,0.9968169927597046,8463.0,50724.0,79.0,110.0,0.9907515645027161,0.15515758097171783,0.18306636810302734,0.9569031000137329,1153.0,8883.0,132.0,320.0,0.8972762823104858
12,0.006984824780374765,0.38358932733535767,0.9978780150413513,8500.0,50750.0,53.0,73.0,0.9938033223152161,0.19660834968090057,0.31807780265808105,0.9433638453483582,1233.0,8661.0,354.0,240.0,0.7769376039505005
13,0.003606684971600771,0.36499595642089844,0.9991241693496704,8545.0,50779.0,24.0,28.0,0.9971991777420044,0.07633388787508011,0.32951945066452026,0.9816932678222656,1387.0,8909.0,106.0,86.0,0.9290019869804382
14,0.001552011352032423,0.3940986394882202,0.9995790123939514,8563.0,50788.0,15.0,10.0,0.9982513189315796,0.08007009327411652,0.32494279742240906,0.9845537543296814,1378.0,8948.0,67.0,95.0,0.953633189201355
15,0.0012498325668275356,0.3520614504814148,0.9997307062149048,8562.0,50798.0,5.0,11.0,0.9994163513183594,0.07850682735443115,0.2494279146194458,0.9853165745735168,1382.0,8952.0,63.0,91.0,0.9564014077186584
16,0.001070372643880546,0.3670169711112976,0.9998147487640381,8568.0,50797.0,6.0,5.0,0.9993001818656921,0.0933324545621872,0.28146451711654663,0.9832189679145813,1381.0,8931.0,84.0,92.0,0.9426621198654175
17,0.001287340186536312,0.3961196541786194,0.9997474551200867,8565.0,50796.0,7.0,8.0,0.9991834163665771,0.11455900967121124,0.29748284816741943,0.9787375330924988,1329.0,8936.0,79.0,144.0,0.9438920617103577
18,0.0036110312212258577,0.39248180389404297,0.9989053010940552,8535.0,50776.0,27.0,38.0,0.9968465566635132,0.0843566358089447,0.30663615465164185,0.9806444644927979,1377.0,8908.0,107.0,96.0,0.927897572517395
19,0.014481945894658566,0.3726758360862732,0.9957557916641235,8434.0,50690.0,113.0,139.0,0.986778974533081,0.6343234181404114,0.2631579041481018,0.8991227746009827,989.0,8441.0,574.0,484.0,0.6327575445175171
20,0.029911544173955917,0.34478577971458435,0.989035964012146,8187.0,50538.0,265.0,386.0,0.9686464667320251,0.2154221385717392,0.3546910881996155,0.9478451609611511,1051.0,8890.0,125.0,422.0,0.8937074542045593
21,0.009918197058141232,0.3601455092430115,0.9966989755630493,8464.0,50716.0,87.0,109.0,0.9898257255554199,0.08512019366025925,0.21281464397907257,0.979500412940979,1312.0,8961.0,54.0,161.0,0.9604685306549072
22,0.005224025808274746,0.3427647650241852,0.9984168410301208,8523.0,50759.0,44.0,50.0,0.9948639869689941,0.07445774227380753,0.29061785340309143,0.9846491813659668,1381.0,8946.0,69.0,92.0,0.95241379737854
23,0.0019799922592937946,0.3548908531665802,0.9994779825210571,8557.0,50788.0,15.0,16.0,0.9982501268386841,0.07687387615442276,0.3569793999195099,0.9832189679145813,1385.0,8927.0,88.0,88.0,0.9402579665184021
24,0.0006117228767834604,0.3439773619174957,0.9999157190322876,8569.0,50802.0,1.0,4.0,0.9998832941055298,0.06906857341527939,0.41647598147392273,0.9863654375076294,1384.0,8961.0,54.0,89.0,0.9624478220939636
25,0.003206638852134347,0.3702506124973297,0.9990568161010742,8547.0,50773.0,30.0,26.0,0.9965022802352905,0.08519509434700012,0.3981693387031555,0.98236083984375,1340.0,8963.0,52.0,133.0,0.9626436829566956
26,0.0045238365419209,0.3520614504814148,0.9987705945968628,8532.0,50771.0,32.0,41.0,0.9962634444236755,0.07793191075325012,0.2860412001609802,0.9832189083099365,1370.0,8942.0,73.0,103.0,0.9494109749794006
27,0.0014599215937778354,0.3464025855064392,0.9996800422668457,8564.0,50793.0,10.0,9.0,0.9988336563110352,0.0815790668129921,0.33409610390663147,0.9826468825340271,1373.0,8933.0,82.0,100.0,0.9436426162719727
28,0.0012267832644283772,0.3573160767555237,0.9996967315673828,8566.0,50792.0,11.0,7.0,0.9987174868583679,0.08018771559000015,0.29748284816741943,0.9838863611221313,1383.0,8936.0,79.0,90.0,0.9459644556045532
29,0.0012769305612891912,0.36540016531944275,0.9996463060379028,8564.0,50791.0,12.0,9.0,0.9986007213592529,0.11236962676048279,0.3638443946838379,0.9784514904022217,1361.0,8901.0,114.0,112.0,0.9227118492126465
30,0.0016782557358965278,0.35286983847618103,0.9995790123939514,8560.0,50791.0,12.0,13.0,0.9986000657081604,0.07486308366060257,0.3684210479259491,0.985602617263794,1385.0,8952.0,63.0,88.0,0.9564917087554932
31,0.003918868955224752,0.34236055612564087,0.9987368583679199,8532.0,50769.0,34.0,41.0,0.9960308074951172,0.08758419007062912,0.3569793999195099,0.9823607206344604,1378.0,8925.0,90.0,95.0,0.9386920928955078
32,0.0023113731294870377,0.3496362268924713,0.9993430972099304,8552.0,50785.0,18.0,21.0,0.9978996515274048,0.0963573306798935,0.3546910881996155,0.9806445837020874,1362.0,8923.0,92.0,111.0,0.9367262721061707
33,0.004277514759451151,0.35933709144592285,0.9987367391586304,8533.0,50768.0,35.0,40.0,0.9959150552749634,0.11853023618459702,0.3524027466773987,0.9745423793792725,1341.0,8880.0,135.0,132.0,0.9085366129875183
