,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.21328622102737427,0.32510122656822205,0.9129384756088257,0.32510122656822205,0.6631578803062439,0.8263157606124878,4920.0,49199.0,1670.0,3491.0,0.7465857267379761,0.6520214080810547,0.04128440469503403,0.7771406769752502,0.04128440469503403,0.04816513881087303,0.059633027762174606,211.0,7921.0,1097.0,1235.0,0.1613149791955948
1,0.07811018079519272,0.3611336052417755,0.9721493124961853,0.3611336052417755,0.8052631616592407,0.9607287645339966,7346.0,50283.0,586.0,1065.0,0.9261220097541809,0.5793882012367249,0.004587155766785145,0.8083906769752502,0.004587155766785145,0.0527522936463356,0.13073395192623138,243.0,8216.0,802.0,1203.0,0.23253588378429413
2,0.03916962817311287,0.34210526943206787,0.9866395592689514,0.34210526943206787,0.8315789699554443,0.9862348437309265,7931.0,50557.0,312.0,480.0,0.9621496796607971,0.5333617329597473,0.13532109558582306,0.7914754748344421,0.13532109558582306,0.1903669685125351,0.21559633314609528,281.0,8001.0,1017.0,1165.0,0.21648690104484558
3,0.03007858246564865,0.3813765048980713,0.9896928071975708,0.3813765048980713,0.8611335754394531,0.9874494075775146,8041.0,50628.0,241.0,370.0,0.9709007740020752,0.5473523736000061,0.004587155766785145,0.7995030283927917,0.004587155766785145,0.01834862306714058,0.11467889696359634,260.0,8106.0,912.0,1186.0,0.22184300422668457
4,0.028495503589510918,0.3740890622138977,0.9909074902534485,0.3740890622138977,0.8643724918365479,0.9854251146316528,8125.0,50616.0,253.0,286.0,0.9698018431663513,0.6429431438446045,0.04128440469503403,0.8305618762969971,0.04128440469503403,0.1376146823167801,0.3302752375602722,114.0,8577.0,441.0,1332.0,0.20540539920330048
5,0.016614951193332672,0.38502025604248047,0.994601845741272,0.38502025604248047,0.8854250907897949,0.9923076629638672,8228.0,50732.0,137.0,183.0,0.9836222529411316,0.688307523727417,0.04128440469503403,0.7917622327804565,0.04128440469503403,0.0527522936463356,0.2431192696094513,283.0,8002.0,1016.0,1163.0,0.2178598940372467
6,0.010076995007693768,0.40526315569877625,0.9971324801445007,0.40526315569877625,0.8724696636199951,0.9898785352706909,8316.0,50794.0,75.0,95.0,0.9910618662834167,0.790999710559845,0.00917431153357029,0.8208141922950745,0.00917431153357029,0.22706422209739685,0.302752286195755,297.0,8292.0,726.0,1149.0,0.29032257199287415
7,0.0229780450463295,0.3696356415748596,0.9924089312553406,0.3696356415748596,0.8591092824935913,0.9906882643699646,8164.0,50666.0,203.0,247.0,0.975737988948822,0.6491827368736267,0.16743119060993195,0.8652523159980774,0.16743119060993195,0.2706421911716461,0.34403669834136963,275.0,8779.0,239.0,1171.0,0.5350194573402405
8,0.01381464023143053,0.3842105269432068,0.9957154989242554,0.3842105269432068,0.8546558618545532,0.9898785352706909,8274.0,50752.0,117.0,137.0,0.9860565066337585,0.5723410844802856,0.14908257126808167,0.8725153207778931,0.14908257126808167,0.30504587292671204,0.447247713804245,443.0,8687.0,331.0,1003.0,0.5723513960838318
9,0.006060906685888767,0.3757084906101227,0.9983637928962708,0.3757084906101227,0.8894736766815186,0.9914979934692383,8361.0,50822.0,47.0,50.0,0.9944100975990295,0.29671499133110046,0.2912844121456146,0.9126529097557068,0.2912844121456146,0.5573394298553467,0.7958715558052063,650.0,8900.0,118.0,796.0,0.8463541865348816
