,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.21225009858608246,0.3005741238594055,0.9133318066596985,0.3005741238594055,0.6480918526649475,0.8240459561347961,6403.0,58502.0,2028.0,4131.0,0.7594591379165649,0.8982322216033936,0.005736137740314007,0.7828234434127808,0.005736137740314007,0.3537285029888153,0.5181644558906555,345.0,9481.0,1224.0,1502.0,0.21988527476787567
1,0.07274945080280304,0.35764944553375244,0.9744880199432373,0.35764944553375244,0.8007429838180542,0.9523809552192688,9402.0,59849.0,681.0,1132.0,0.932460606098175,0.5174646377563477,0.1606118530035019,0.8588272333145142,0.1606118530035019,0.48757171630859375,0.5162523984909058,299.0,10481.0,224.0,1548.0,0.57170170545578
2,0.03739340603351593,0.34008780121803284,0.9872932434082031,0.34008780121803284,0.8183045983314514,0.9743329882621765,9989.0,60172.0,358.0,545.0,0.9654005765914917,0.4700917899608612,0.05544932931661606,0.8321382403373718,0.05544932931661606,0.1797323077917099,0.271510511636734,395.0,10050.0,655.0,1452.0,0.3761904835700989
3,0.02274256758391857,0.3370482921600342,0.9924154877662659,0.3370482921600342,0.8210064172744751,0.9726443886756897,10233.0,60292.0,238.0,301.0,0.9772705435752869,0.6667346358299255,0.17208412289619446,0.8128584623336792,0.17208412289619446,0.447418749332428,0.49713194370269775,232.0,9971.0,734.0,1615.0,0.24016563594341278
4,0.019355634227395058,0.35663628578186035,0.9934564232826233,0.35663628578186035,0.8405944108963013,0.9841269850730896,10263.0,60336.0,194.0,271.0,0.9814478158950806,0.7116554379463196,0.047801148146390915,0.7774856686592102,0.047801148146390915,0.16252389550209045,0.3556405305862427,584.0,9175.0,1530.0,1263.0,0.2762535512447357
5,0.0170566588640213,0.3340087831020355,0.9946807622909546,0.3340087831020355,0.8304626941680908,0.975683867931366,10317.0,60369.0,161.0,217.0,0.9846344590187073,0.6518430709838867,0.15869981050491333,0.857074499130249,0.15869981050491333,0.2045889049768448,0.27915871143341064,287.0,10471.0,234.0,1560.0,0.5508637428283691
6,0.014445999637246132,0.3502195179462433,0.9952715635299683,0.3502195179462433,0.8514015674591064,0.9834515452384949,10349.0,60379.0,151.0,185.0,0.985619068145752,0.782172679901123,0.06692160665988922,0.8087953329086304,0.06692160665988922,0.145315483212471,0.3212237060070038,474.0,9678.0,1027.0,1373.0,0.31578946113586426
7,0.008498072624206543,0.3552853763103485,0.9976358413696289,0.3552853763103485,0.8443093299865723,0.9841269850730896,10449.0,60447.0,83.0,85.0,0.9921192526817322,0.6970683932304382,0.09942638874053955,0.8488686680793762,0.09942638874053955,0.2581261992454529,0.4512428343296051,579.0,10076.0,629.0,1268.0,0.47930464148521423
8,0.007001607678830624,0.3556230962276459,0.997917115688324,0.3556230962276459,0.8564674258232117,0.9858155846595764,10452.0,60464.0,66.0,82.0,0.993725061416626,0.2375786453485489,0.18355640769004822,0.9288560152053833,0.18355640769004822,0.4894837439060211,0.7227533459663391,1123.0,10536.0,169.0,724.0,0.8691950440406799
9,0.009301002137362957,0.3782505989074707,0.9970870614051819,0.3782505989074707,0.8544410467147827,0.9902060031890869,10417.0,60440.0,90.0,117.0,0.9914342761039734,0.16033965349197388,0.23135755956172943,0.9627150893211365,0.23135755956172943,0.6252390146255493,0.8164436221122742,1524.0,10560.0,145.0,323.0,0.9131216406822205
10,0.008684859611093998,0.3897331953048706,0.9971857666969299,0.3897331953048706,0.847011148929596,0.9878419637680054,10431.0,60433.0,97.0,103.0,0.9907864928245544,0.09380269050598145,0.21988527476787567,0.9783301949501038,0.21988527476787567,0.7017208337783813,0.9254302382469177,1642.0,10638.0,67.0,205.0,0.9607957601547241
11,0.008635125122964382,0.37352246046066284,0.9973544478416443,0.37352246046066284,0.8551164865493774,0.9861533045768738,10431.0,60445.0,85.0,103.0,0.991917073726654,0.09039384126663208,0.28871893882751465,0.9758604168891907,0.28871893882751465,0.7686424255371094,0.9273422360420227,1697.0,10552.0,153.0,150.0,0.9172973036766052
12,0.00803059246391058,0.3438027799129486,0.9976638555526733,0.3438027799129486,0.8473488688468933,0.9881796836853027,10445.0,60453.0,77.0,89.0,0.9926819801330566,0.07946451753377914,0.28298279643058777,0.9769757986068726,0.28298279643058777,0.6864244937896729,0.9024856686592102,1676.0,10587.0,118.0,171.0,0.9342252016067505
13,0.004904171451926231,0.3556230962276459,0.998705267906189,0.3556230962276459,0.8409321308135986,0.9861533045768738,10480.0,60492.0,38.0,54.0,0.9963871240615845,0.06150136515498161,0.3499043881893158,0.9842256307601929,0.3499043881893158,0.7954111099243164,0.9598470330238342,1722.0,10632.0,73.0,125.0,0.9593314528465271
14,0.0036873233038932085,0.3863559663295746,0.9988600015640259,0.3863559663295746,0.8655859231948853,0.985477864742279,10489.0,60494.0,36.0,45.0,0.9965795874595642,0.06897567957639694,0.3690248429775238,0.9844646453857422,0.3690248429775238,0.8374760746955872,0.9541109204292297,1734.0,10623.0,82.0,113.0,0.9548457860946655
15,0.002987261163070798,0.380952388048172,0.9990853667259216,0.380952388048172,0.8527524471282959,0.9841269850730896,10495.0,60504.0,26.0,39.0,0.9975287318229675,0.06494121253490448,0.34225621819496155,0.9831103086471558,0.34225621819496155,0.7724665403366089,0.9311663508415222,1729.0,10611.0,94.0,118.0,0.9484366178512573
16,0.003712703473865986,0.36305302381515503,0.9989444613456726,0.36305302381515503,0.8416075706481934,0.9750084280967712,10497.0,60492.0,38.0,37.0,0.9963929653167725,0.09555774927139282,0.26959848403930664,0.9784895181655884,0.26959848403930664,0.7189292311668396,0.8871892690658569,1691.0,10591.0,114.0,156.0,0.9368420839309692
17,0.004989439155906439,0.36710572242736816,0.9985364675521851,0.36710572242736816,0.8297872543334961,0.9817629456520081,10478.0,60482.0,48.0,56.0,0.995439887046814,0.09104730933904648,0.3499043881893158,0.9788877964019775,0.3499043881893158,0.7762906551361084,0.9541109204292297,1718.0,10569.0,136.0,129.0,0.9266451001167297
18,0.007245567627251148,0.3674434423446655,0.9977203607559204,0.3674434423446655,0.8389057517051697,0.9841269850730896,10450.0,60452.0,78.0,84.0,0.9925912022590637,0.22045060992240906,0.27342256903648376,0.9509240984916687,0.27342256903648376,0.6998087763786316,0.9024856686592102,1482.0,10454.0,251.0,365.0,0.8551644682884216
19,0.006741582881659269,0.3711583912372589,0.9978893995285034,0.3711583912372589,0.8466734290122986,0.978723406791687,10453.0,60461.0,69.0,81.0,0.9934422969818115,0.08611378073692322,0.43021032214164734,0.9802422523498535,0.43021032214164734,0.8107074499130249,0.9541109204292297,1698.0,10606.0,99.0,149.0,0.9449082016944885
