,loss,accuracy,binary_accuracy,true_positives,true_negatives,false_positives,false_negatives,precision,val_loss,val_accuracy,val_binary_accuracy,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_precision
0,0.41008275747299194,0.15042537450790405,0.822827935218811,1519.0,49549.0,3821.0,7175.0,0.28445693850517273,0.33178481459617615,0.19912472367286682,0.8642415404319763,245.0,9234.0,212.0,1277.0,0.5361050367355347
1,0.33181142807006836,0.18677493929862976,0.8650426268577576,1301.0,52387.0,983.0,7393.0,0.5696147084236145,0.3231693208217621,0.22757111489772797,0.8667943477630615,205.0,9302.0,144.0,1317.0,0.5873925685882568
2,0.3265566825866699,0.20533642172813416,0.8661543726921082,1247.0,52510.0,860.0,7447.0,0.5918367505073547,0.3204045593738556,0.22100655734539032,0.8659737706184387,253.0,9245.0,201.0,1269.0,0.5572687387466431
3,0.32323700189590454,0.2103634923696518,0.8671855926513672,1315.0,52506.0,864.0,7379.0,0.6034878492355347,0.3177950978279114,0.2253829389810562,0.865791380405426,245.0,9251.0,195.0,1277.0,0.5568181872367859
4,0.32066187262535095,0.21655066311359406,0.8676847219467163,1326.0,52526.0,844.0,7368.0,0.6110599040985107,0.31618231534957886,0.22319474816322327,0.8667030930519104,258.0,9248.0,198.0,1264.0,0.5657894611358643
5,0.31855857372283936,0.2150038629770279,0.8682166337966919,1360.0,52525.0,845.0,7334.0,0.6167800426483154,0.31389787793159485,0.2385120391845703,0.8680707216262817,258.0,9263.0,183.0,1264.0,0.5850340127944946
6,0.3165683150291443,0.2169373482465744,0.8687805533409119,1406.0,52514.0,856.0,7288.0,0.621573805809021,0.31203049421310425,0.24070021510124207,0.8704412579536438,253.0,9294.0,152.0,1269.0,0.624691367149353
7,0.3144214153289795,0.22235111892223358,0.8687481880187988,1383.0,52535.0,835.0,7311.0,0.6235347390174866,0.31141698360443115,0.24507658183574677,0.8701677322387695,222.0,9322.0,124.0,1300.0,0.6416184902191162
8,0.3129199147224426,0.22660478949546814,0.8691996335983276,1403.0,52543.0,827.0,7291.0,0.629148006439209,0.3095093071460724,0.24070021510124207,0.8708059787750244,231.0,9320.0,126.0,1291.0,0.6470588445663452
9,0.3109845221042633,0.22660478949546814,0.8699567914009094,1409.0,52584.0,786.0,7285.0,0.6419134140014648,0.30862125754356384,0.24507658183574677,0.8701676726341248,275.0,9269.0,177.0,1247.0,0.6084070801734924
10,0.3092757761478424,0.23201856017112732,0.8702952265739441,1468.0,52546.0,824.0,7226.0,0.6404886841773987,0.3067159950733185,0.242888405919075,0.8693472146987915,268.0,9267.0,179.0,1254.0,0.599552571773529
11,0.307790607213974,0.22776488959789276,0.8700533509254456,1455.0,52544.0,826.0,7239.0,0.6378781199455261,0.30565276741981506,0.242888405919075,0.8703501224517822,261.0,9285.0,161.0,1261.0,0.6184834241867065
12,0.30624455213546753,0.2289249747991562,0.87050461769104,1460.0,52567.0,803.0,7234.0,0.6451612710952759,0.30423980951309204,0.242888405919075,0.8706236481666565,291.0,9258.0,188.0,1231.0,0.6075156331062317
13,0.30458226799964905,0.23549884557724,0.8714714646339417,1531.0,52556.0,814.0,7163.0,0.65287846326828,0.3033749461174011,0.2647702395915985,0.8725384473800659,251.0,9319.0,127.0,1271.0,0.6640211343765259
14,0.3031439483165741,0.2335653454065323,0.8717776536941528,1536.0,52570.0,800.0,7158.0,0.6575342416763306,0.30302655696868896,0.25820568203926086,0.8720824122428894,241.0,9324.0,122.0,1281.0,0.6639118194580078
15,0.30197954177856445,0.23704563081264496,0.8718419671058655,1542.0,52568.0,802.0,7152.0,0.6578498482704163,0.30119627714157104,0.25382933020591736,0.8719911575317383,282.0,9282.0,164.0,1240.0,0.6322869658470154
16,0.300528883934021,0.2440061867237091,0.8725509643554688,1552.0,52602.0,768.0,7142.0,0.6689655184745789,0.29986053705215454,0.24945294857025146,0.8724471926689148,269.0,9300.0,146.0,1253.0,0.6481927633285522
17,0.2990746796131134,0.24129930138587952,0.8724381327629089,1562.0,52585.0,785.0,7132.0,0.6655304431915283,0.2988744080066681,0.2691466212272644,0.872173547744751,284.0,9282.0,164.0,1238.0,0.6339285969734192
18,0.2977401316165924,0.2382057160139084,0.8731793165206909,1593.0,52600.0,770.0,7101.0,0.6741430163383484,0.29811280965805054,0.24945294857025146,0.8729941844940186,290.0,9285.0,161.0,1232.0,0.6430155038833618
19,0.29662635922431946,0.24052590131759644,0.8729538917541504,1670.0,52509.0,861.0,7024.0,0.6598182320594788,0.2969251573085785,0.26258206367492676,0.8728117346763611,270.0,9303.0,143.0,1252.0,0.6537530422210693
20,0.29518115520477295,0.2447795867919922,0.8739527463912964,1646.0,52595.0,775.0,7048.0,0.6798843741416931,0.29652372002601624,0.29321661591529846,0.8741793632507324,262.0,9326.0,120.0,1260.0,0.6858638525009155
21,0.29412642121315,0.24980665743350983,0.8742266297340393,1652.0,52606.0,764.0,7042.0,0.6837748289108276,0.2950661778450012,0.2647702395915985,0.8736323118209839,281.0,9301.0,145.0,1241.0,0.6596243977546692
22,0.2929188013076782,0.2505800426006317,0.8745812177658081,1663.0,52617.0,753.0,7031.0,0.6883277893066406,0.29406023025512695,0.28884026408195496,0.8732677102088928,283.0,9295.0,151.0,1239.0,0.6520737409591675
23,0.29177019000053406,0.24787315726280212,0.8744520545005798,1657.0,52615.0,755.0,7037.0,0.686981737613678,0.29293134808540344,0.2778993546962738,0.8737236261367798,295.0,9288.0,158.0,1227.0,0.6512141227722168
24,0.2907067537307739,0.2486465573310852,0.8749678134918213,1733.0,52571.0,799.0,6961.0,0.6844391822814941,0.29258057475090027,0.2735229730606079,0.8736323714256287,256.0,9326.0,120.0,1266.0,0.6808510422706604
