,loss,accuracy,binary_accuracy,true_positives_11,true_negatives_11,false_positives_11,false_negatives_11,precision_11,val_loss,val_accuracy,val_binary_accuracy,val_true_positives_11,val_true_negatives_11,val_false_positives_11,val_false_negatives_11,val_precision_11
0,0.3922807574272156,0.16556291282176971,0.8383657932281494,2097.0,61706.0,3337.0,8964.0,0.38590356707572937,0.3417004942893982,0.18928571045398712,0.8615327477455139,327.0,11252.0,233.0,1628.0,0.5839285850524902
1,0.33952823281288147,0.190476194024086,0.8615707755088806,1806.0,63763.0,1280.0,9255.0,0.5852236151695251,0.3370629847049713,0.19107143580913544,0.8617559671401978,322.0,11260.0,225.0,1633.0,0.5886654257774353
2,0.3358117640018463,0.19615262746810913,0.8622018098831177,1802.0,63815.0,1228.0,9259.0,0.5947194695472717,0.3353208005428314,0.18928571045398712,0.8617559671401978,320.0,11262.0,223.0,1635.0,0.589318573474884
3,0.33351919054985046,0.1986754983663559,0.8625564575195312,1768.0,63876.0,1167.0,9293.0,0.6023849844932556,0.33338022232055664,0.20178571343421936,0.8621279001235962,319.0,11268.0,217.0,1636.0,0.5951492786407471
4,0.33088982105255127,0.20529800653457642,0.8632529377937317,1848.0,63849.0,1194.0,9213.0,0.6074950695037842,0.33196067810058594,0.22499999403953552,0.8628720045089722,321.0,11276.0,209.0,1634.0,0.6056603789329529
5,0.3291487693786621,0.2150741070508957,0.8638573884963989,1831.0,63912.0,1131.0,9230.0,0.6181634068489075,0.32981258630752563,0.21785713732242584,0.863467276096344,319.0,11286.0,199.0,1636.0,0.61583012342453
6,0.32698482275009155,0.21255125105381012,0.864107072353363,1870.0,63892.0,1151.0,9191.0,0.6190003156661987,0.3279515504837036,0.2321428507566452,0.8633928298950195,306.0,11298.0,187.0,1649.0,0.6206896305084229
7,0.32559147477149963,0.2213812619447708,0.8646851181983948,1841.0,63965.0,1078.0,9220.0,0.6306954622268677,0.32622671127319336,0.21964286267757416,0.8629463911056519,333.0,11265.0,220.0,1622.0,0.6021699905395508
8,0.3235150873661041,0.21980448067188263,0.8652236461639404,1874.0,63973.0,1070.0,9187.0,0.6365489363670349,0.32510989904403687,0.21964286267757416,0.8629465103149414,335.0,11263.0,222.0,1620.0,0.6014362573623657
9,0.32177257537841797,0.22106590867042542,0.8651972413063049,1897.0,63948.0,1095.0,9164.0,0.6340240836143494,0.3241827189922333,0.22499999403953552,0.8651785254478455,338.0,11290.0,195.0,1617.0,0.6341463327407837
