,loss,accuracy,binary_accuracy,true_positives,true_negatives,false_positives,false_negatives,precision,val_loss,val_accuracy,val_binary_accuracy,val_true_positives,val_true_negatives,val_false_positives,val_false_negatives,val_precision
74,0.2528811991214752,0.29178357124328613,0.8909821510314941,2249.0,51103.0,672.0,5856.0,0.7699418067932129,0.26377663016319275,0.27210885286331177,0.8853930234909058,330.0,9041.0,110.0,1103.0,0.75
75,0.2523922920227051,0.295390784740448,0.8909653425216675,2255.0,51096.0,679.0,5850.0,0.7685753107070923,0.26340749859809875,0.2607709765434265,0.8859598636627197,348.0,9029.0,122.0,1085.0,0.7404255270957947
76,0.25179481506347656,0.2949899733066559,0.8911656141281128,2261.0,51102.0,673.0,5844.0,0.7706202864646912,0.2632558345794678,0.25850340723991394,0.8854875564575195,355.0,9017.0,134.0,1078.0,0.7259713411331177
77,0.25133705139160156,0.29699400067329407,0.8922344446182251,2249.0,51178.0,597.0,5856.0,0.7902318835258484,0.2626411020755768,0.24036280810832977,0.8837868571281433,374.0,8980.0,171.0,1059.0,0.6862385272979736
78,0.2509697675704956,0.29859718680381775,0.891449511051178,2279.0,51101.0,674.0,5826.0,0.7717575430870056,0.2618219256401062,0.25623583793640137,0.8867157697677612,369.0,9016.0,135.0,1064.0,0.7321428656578064
79,0.2504919767379761,0.2949899733066559,0.8922510743141174,2319.0,51109.0,666.0,5786.0,0.7768844366073608,0.2613760828971863,0.25850340723991394,0.8855819702148438,364.0,9009.0,142.0,1069.0,0.7193675637245178
80,0.2498791515827179,0.29178357124328613,0.8920506834983826,2304.0,51112.0,663.0,5801.0,0.7765419483184814,0.26080453395843506,0.26530611515045166,0.8877550959587097,378.0,9018.0,133.0,1055.0,0.7397260069847107
81,0.24941807985305786,0.29699400067329407,0.8925853371620178,2344.0,51104.0,671.0,5761.0,0.7774460911750793,0.2605375647544861,0.26530611515045166,0.8856764435768127,355.0,9019.0,132.0,1078.0,0.7289527654647827
82,0.24905245006084442,0.2957915961742401,0.8927187323570251,2346.0,51110.0,665.0,5759.0,0.7791431546211243,0.26008230447769165,0.2698412835597992,0.8858654499053955,352.0,9024.0,127.0,1081.0,0.7348642945289612
83,0.24848312139511108,0.3014028072357178,0.8931028246879578,2334.0,51145.0,630.0,5771.0,0.7874494194984436,0.2595154941082001,0.2448979616165161,0.88548743724823,358.0,9014.0,137.0,1075.0,0.7232323288917542
84,0.2479754239320755,0.298196405172348,0.8927854895591736,2343.0,51117.0,658.0,5762.0,0.7807397246360779,0.2594025135040283,0.2630385458469391,0.8862433433532715,373.0,9007.0,144.0,1060.0,0.7214699983596802
85,0.24755465984344482,0.3018036186695099,0.8936036229133606,2365.0,51144.0,631.0,5740.0,0.7893858551979065,0.25913938879966736,0.27210885286331177,0.8884165287017822,364.0,9039.0,112.0,1069.0,0.7647058963775635
86,0.2471274584531784,0.2949899733066559,0.8942217230796814,2435.0,51111.0,664.0,5670.0,0.7857373356819153,0.25835278630256653,0.2607709765434265,0.8853930830955505,362.0,9009.0,142.0,1071.0,0.7182539701461792
87,0.24649465084075928,0.2889779508113861,0.8930526375770569,2342.0,51134.0,641.0,5763.0,0.785115659236908,0.25881442427635193,0.2789115607738495,0.8895503282546997,356.0,9059.0,92.0,1077.0,0.7946428656578064
88,0.24625471234321594,0.29378756880760193,0.8942552804946899,2437.0,51111.0,664.0,5668.0,0.7858754992485046,0.2576083540916443,0.2766439914703369,0.8881329894065857,335.0,9065.0,86.0,1098.0,0.7957244515419006
