,loss,accuracy,binary_accuracy,true_positives_8,true_negatives_8,false_positives_8,false_negatives_8,precision_8,val_loss,val_accuracy,val_binary_accuracy,val_true_positives_8,val_true_negatives_8,val_false_positives_8,val_false_negatives_8,val_precision_8
0,0.40935665369033813,0.14736488461494446,0.8279345631599426,1854.0,57340.0,3817.0,8485.0,0.32692646980285645,0.33479180932044983,0.20912547409534454,0.8660488128662109,283.0,10650.0,221.0,1470.0,0.5615079402923584
1,0.33798813819885254,0.19469620287418365,0.8620482683181763,1577.0,60056.0,1101.0,8762.0,0.5888723134994507,0.3275274932384491,0.21482889354228973,0.8660488128662109,255.0,10678.0,193.0,1498.0,0.5691964030265808
2,0.33311763405799866,0.20409533381462097,0.8622719049453735,1506.0,60143.0,1014.0,8833.0,0.5976190567016602,0.32437899708747864,0.23574145138263702,0.8668408393859863,240.0,10703.0,168.0,1513.0,0.5882353186607361
3,0.3300880789756775,0.21047331392765045,0.8627893924713135,1515.0,60171.0,986.0,8824.0,0.6057577133178711,0.3219359815120697,0.22813688218593597,0.8663656711578369,221.0,10716.0,155.0,1532.0,0.5877659320831299
4,0.3277495503425598,0.21617992222309113,0.8633072972297668,1511.0,60212.0,945.0,8828.0,0.615227997303009,0.3209194540977478,0.23574145138263702,0.8672369718551636,272.0,10676.0,195.0,1481.0,0.5824410915374756
5,0.325654000043869,0.23229271173477173,0.8631949424743652,1535.0,60180.0,977.0,8804.0,0.6110668778419495,0.3188946545124054,0.24334600567817688,0.8670786023139954,230.0,10716.0,155.0,1523.0,0.5974025726318359
6,0.32385480403900146,0.23699228465557098,0.8640903830528259,1568.0,60211.0,946.0,8771.0,0.6237072348594666,0.31718188524246216,0.23384030163288116,0.8664449453353882,239.0,10699.0,172.0,1514.0,0.5815085172653198
7,0.32185617089271545,0.23934206366539001,0.8642020225524902,1556.0,60231.0,926.0,8783.0,0.6269137859344482,0.31667590141296387,0.23954372107982635,0.8678707480430603,277.0,10679.0,192.0,1476.0,0.5906183123588562
8,0.3202354907989502,0.23397113382816315,0.8651393055915833,1604.0,60250.0,907.0,8735.0,0.6387893557548523,0.3150688409805298,0.23954372107982635,0.8672370314598083,261.0,10687.0,184.0,1492.0,0.5865168571472168
9,0.3188265264034271,0.23934206366539001,0.8653349876403809,1656.0,60212.0,945.0,8683.0,0.6366782188415527,0.313045471906662,0.23574145138263702,0.8676331043243408,258.0,10695.0,176.0,1495.0,0.5944700241088867
