,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.21036651730537415,0.32063838839530945,0.915306568145752,0.32063838839530945,0.6775480508804321,0.8371418118476868,5382.0,55182.0,1747.0,3857.0,0.7549445629119873,1.1900686025619507,0.00410677632316947,0.7390486001968384,0.00410677632316947,0.14989733695983887,0.6016427278518677,711.0,7927.0,2199.0,851.0,0.24432989954948425
1,0.07454638183116913,0.35908597707748413,0.9729780554771423,0.35908597707748413,0.819731593132019,0.9597388505935669,8107.0,56273.0,656.0,1132.0,0.9251397848129272,2.2618584632873535,0.06160164251923561,0.7802874445915222,0.06160164251923561,0.23203285038471222,0.4065708518028259,471.0,8649.0,1477.0,1091.0,0.24178645014762878
2,0.03698055073618889,0.40007254481315613,0.987576961517334,0.40007254481315613,0.8527384996414185,0.9840406179428101,8745.0,56601.0,328.0,494.0,0.9638487696647644,1.485866904258728,0.02669404447078705,0.8039869070053101,0.02669404447078705,0.03490759804844856,0.20739220082759857,178.0,9219.0,907.0,1384.0,0.16405530273914337
3,0.026991918683052063,0.38882842659950256,0.9910228252410889,0.38882842659950256,0.8657961487770081,0.9833151698112488,8880.0,56694.0,235.0,359.0,0.9742183089256287,1.0409893989562988,0.0554414801299572,0.7626625299453735,0.0554414801299572,0.18685831129550934,0.36755648255348206,599.0,8315.0,1811.0,963.0,0.2485477179288864
4,0.02116372622549534,0.3866521716117859,0.9929875135421753,0.3866521716117859,0.8632571697235107,0.9862169027328491,8998.0,56706.0,223.0,241.0,0.9758160710334778,1.0796619653701782,0.002053388161584735,0.8347022533416748,0.002053388161584735,0.010266940109431744,0.041067760437726974,74.0,9682.0,444.0,1488.0,0.1428571492433548
5,0.017404600977897644,0.3801233172416687,0.9944385290145874,0.3801233172416687,0.8697860240936279,0.9858542084693909,9032.0,56768.0,161.0,207.0,0.9824866652488708,0.8433652520179749,0.00821355264633894,0.8038159012794495,0.00821355264633894,0.03901437297463417,0.24229979515075684,130.0,9265.0,861.0,1432.0,0.13118062913417816
6,0.02282343991100788,0.3775843381881714,0.9922168850898743,0.3775843381881714,0.8563656210899353,0.9902067184448242,8958.0,56695.0,234.0,281.0,0.9745430946350098,0.7463317513465881,0.030800821259617805,0.8475359678268433,0.030800821259617805,0.06365503370761871,0.13757699728012085,64.0,9842.0,284.0,1498.0,0.18390804529190063
7,0.013685501180589199,0.3783097565174103,0.9956170916557312,0.3783097565174103,0.8581791520118713,0.9880304932594299,9078.0,56800.0,129.0,161.0,0.9859889149665833,0.47205233573913574,0.11909651011228561,0.8757701516151428,0.11909651011228561,0.24229979515075684,0.3264887034893036,428.0,9808.0,318.0,1134.0,0.5737265348434448
8,0.005458313971757889,0.41022852063179016,0.9985793232917786,0.41022852063179016,0.8806673884391785,0.9934711456298828,9192.0,56882.0,47.0,47.0,0.99491286277771,0.24815000593662262,0.24640657007694244,0.9196611642837524,0.24640657007694244,0.558521568775177,0.7700205445289612,802.0,9947.0,179.0,760.0,0.8175331354141235
9,0.006049780640751123,0.40587595105171204,0.9983224272727966,0.40587595105171204,0.8665215969085693,0.9891186356544495,9186.0,56871.0,58.0,53.0,0.9937256574630737,0.14342570304870605,0.2279260754585266,0.9553388357162476,0.2279260754585266,0.638603687286377,0.8542094230651855,1205.0,9961.0,165.0,357.0,0.8795620203018188
10,0.016213003545999527,0.3917301297187805,0.9950580596923828,0.3917301297187805,0.8719622492790222,0.9902067184448242,9069.0,56772.0,157.0,170.0,0.982982873916626,0.17645159363746643,0.29568788409233093,0.9479808807373047,0.29568788409233093,0.7597535848617554,0.8850102424621582,1111.0,9969.0,157.0,451.0,0.8761829733848572
11,0.011582084000110626,0.36996734142303467,0.9964634776115417,0.36996734142303467,0.8607181906700134,0.9865795969963074,9111.0,56823.0,106.0,128.0,0.9884995222091675,0.06234504282474518,0.3778234124183655,0.9834873080253601,0.3778234124183655,0.8501026630401611,0.9527720808982849,1447.0,10048.0,78.0,115.0,0.9488524794578552
12,0.0041692121885716915,0.4095030725002289,0.9988210797309875,0.4095030725002289,0.8672469854354858,0.9880304932594299,9193.0,56897.0,32.0,46.0,0.9965311884880066,0.06374184787273407,0.41889116168022156,0.9851129651069641,0.41889116168022156,0.8234086036682129,0.9568788409233093,1472.0,10042.0,84.0,90.0,0.9460154175758362
