,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.22115610539913177,0.3299053907394409,0.9107189774513245,0.3299053907394409,0.6614561676979065,0.8161250352859497,4730.0,48405.0,1604.0,3605.0,0.7467635273933411,3.643120527267456,0.1375291347503662,0.7707847356796265,0.1375291347503662,0.14219114184379578,0.17715618014335632,411.0,7525.0,1305.0,1055.0,0.23951049149036407
1,0.07661429047584534,0.33607569336891174,0.9723193049430847,0.33607569336891174,0.8025503754615784,0.9535170793533325,7275.0,49454.0,555.0,1060.0,0.9291187524795532,15.850944519042969,0.1375291347503662,0.7461150288581848,0.17715618014335632,0.17715618014335632,0.17715618014335632,713.0,6969.0,1861.0,753.0,0.2770007848739624
2,0.03803901746869087,0.3685725927352905,0.9870766401290894,0.3685725927352905,0.8239407539367676,0.974084734916687,7873.0,49717.0,292.0,462.0,0.9642375707626343,0.5224340558052063,0.004662004765123129,0.8433372378349304,0.004662004765123129,0.16317015886306763,0.21212121844291687,127.0,8556.0,274.0,1339.0,0.3167082369327545
3,0.03341899439692497,0.37679967284202576,0.9891161918640137,0.37679967284202576,0.8416289687156677,0.9773755669593811,7953.0,49756.0,253.0,382.0,0.9691689014434814,0.5045614242553711,0.004662004765123129,0.8413947224617004,0.004662004765123129,0.2937062978744507,0.3170163035392761,131.0,8532.0,298.0,1335.0,0.3053613007068634
4,0.019427161663770676,0.3916083872318268,0.9935384392738342,0.3916083872318268,0.8617852926254272,0.9835458397865295,8114.0,49853.0,156.0,221.0,0.9811366200447083,0.7662489414215088,0.004662004765123129,0.8413947224617004,0.004662004765123129,0.15850815176963806,0.19114218652248383,131.0,8532.0,298.0,1335.0,0.3053613007068634
5,0.01206995453685522,0.3582887649536133,0.9963321685791016,0.3582887649536133,0.8490332961082458,0.9814891219139099,8220.0,49910.0,99.0,115.0,0.9880995154380798,0.7884981632232666,0.004662004765123129,0.8413946628570557,0.004662004765123129,0.1678321659564972,0.48018649220466614,135.0,8528.0,302.0,1331.0,0.30892449617385864
6,0.01005044486373663,0.39407652616500854,0.9969834685325623,0.39407652616500854,0.877416729927063,0.9901275038719177,8236.0,49932.0,77.0,99.0,0.9907373785972595,1.0195034742355347,0.004662004765123129,0.8350815773010254,0.004662004765123129,0.053613051772117615,0.07459207624197006,163.0,8435.0,395.0,1303.0,0.2921147048473358
7,0.01058726105839014,0.38214725255966187,0.996589183807373,0.38214725255966187,0.8716577291488647,0.985602617263794,8223.0,49922.0,87.0,112.0,0.9895306825637817,1.4050244092941284,0.004662004765123129,0.8217754364013672,0.004662004765123129,0.1538461595773697,0.3916083872318268,402.0,8059.0,771.0,1064.0,0.3427110016345978
8,0.011315830983221531,0.3784450888633728,0.9964349865913391,0.3784450888633728,0.8728918433189392,0.985602617263794,8224.0,49912.0,97.0,111.0,0.9883427619934082,0.6111205220222473,0.09324008971452713,0.8586829304695129,0.09324008971452713,0.19813519716262817,0.3030303120613098,313.0,8528.0,302.0,1153.0,0.5089430809020996
9,0.017855364829301834,0.3603455424308777,0.9938297867774963,0.3603455424308777,0.8490332961082458,0.9814891219139099,8124.0,49860.0,149.0,211.0,0.9819896221160889,0.5215796828269958,0.18648017942905426,0.868298351764679,0.18648017942905426,0.4731934666633606,0.6410256624221802,482.0,8458.0,372.0,984.0,0.5644028186798096
10,0.010374599136412144,0.37926778197288513,0.9966405034065247,0.37926778197288513,0.8597285151481628,0.9810777306556702,8223.0,49925.0,84.0,112.0,0.989888072013855,0.3695904314517975,0.13053612411022186,0.9100621938705444,0.13053612411022186,0.4149184226989746,0.6456876397132874,714.0,8656.0,174.0,752.0,0.8040540814399719
11,0.007684413343667984,0.3784450888633728,0.9974974393844604,0.3784450888633728,0.8761826157569885,0.9893048405647278,8261.0,49937.0,72.0,74.0,0.9913596510887146,0.11932822316884995,0.2214452177286148,0.9660061001777649,0.2214452177286148,0.687645673751831,0.8764568567276001,1256.0,8690.0,140.0,210.0,0.8997134566307068
12,0.005602867808192968,0.3809131979942322,0.9982345700263977,0.3809131979942322,0.8675442337989807,0.9884821176528931,8274.0,49967.0,42.0,61.0,0.9949495196342468,0.23245930671691895,0.31002330780029297,0.9532827734947205,0.31002330780029297,0.6526806354522705,0.7972028255462646,1091.0,8724.0,106.0,375.0,0.9114452600479126
13,0.0041359178721904755,0.39078569412231445,0.9988518953323364,0.39078569412231445,0.8642534017562866,0.9786096215248108,8297.0,49980.0,29.0,38.0,0.9965169429779053,0.08177755028009415,0.4312354326248169,0.9836829304695129,0.4312354326248169,0.8298368453979492,0.9463869333267212,1363.0,8765.0,65.0,103.0,0.9544817805290222
14,0.002968289889395237,0.39819005131721497,0.9990915060043335,0.39819005131721497,0.8494446873664856,0.9860140085220337,8309.0,49982.0,27.0,26.0,0.9967610239982605,0.11852014809846878,0.3752913773059845,0.9747475385665894,0.3752913773059845,0.8298368453979492,0.9463869333267212,1320.0,8716.0,114.0,146.0,0.9205020666122437
15,0.005837553646415472,0.3936651647090912,0.9984059929847717,0.3936651647090912,0.8584944605827332,0.9839572310447693,8286.0,49965.0,44.0,49.0,0.9947178959846497,0.13605369627475739,0.2634032666683197,0.9633837938308716,0.2634032666683197,0.7855477929115295,0.9300699234008789,1179.0,8740.0,90.0,287.0,0.9290780425071716
16,0.006283559836447239,0.38420403003692627,0.9980461001396179,0.38420403003692627,0.8650761246681213,0.985602617263794,8273.0,49957.0,52.0,62.0,0.9937537312507629,0.18897347152233124,0.2937062978744507,0.9553223848342896,0.2937062978744507,0.7832167744636536,0.9160839319229126,1202.0,8634.0,196.0,264.0,0.8597997426986694
17,0.006762662902474403,0.39078569412231445,0.9981834292411804,0.39078569412231445,0.8576717376708984,0.9893048405647278,8287.0,49951.0,58.0,48.0,0.9930497407913208,0.10888386517763138,0.2890442907810211,0.9723193049430847,0.2890442907810211,0.7062937021255493,0.9044288992881775,1320.0,8691.0,139.0,146.0,0.9047292470932007
18,0.004075183067470789,0.3817359209060669,0.998851478099823,0.3817359209060669,0.8700123429298401,0.9835458397865295,8292.0,49985.0,24.0,43.0,0.9971140027046204,0.07632403075695038,0.3449883460998535,0.9843628406524658,0.3449883460998535,0.7645687460899353,0.9463869333267212,1366.0,8769.0,61.0,100.0,0.9572529792785645
19,0.0033631562255322933,0.3986014127731323,0.9990401864051819,0.3986014127731323,0.8712463974952698,0.9872480630874634,8306.0,49982.0,27.0,29.0,0.9967598915100098,0.12750403583049774,0.27272728085517883,0.9774670004844666,0.27272728085517883,0.7272727489471436,0.9044288992881775,1303.0,8761.0,69.0,163.0,0.9497084617614746
20,0.003926645964384079,0.41464418172836304,0.9988001585006714,0.41464418172836304,0.8819416165351868,0.985191285610199,8298.0,49976.0,33.0,37.0,0.9960389137268066,0.10698189586400986,0.35664334893226624,0.9787296652793884,0.35664334893226624,0.7808857560157776,0.9347319602966309,1304.0,8773.0,57.0,162.0,0.9581190347671509
21,0.007092524319887161,0.3936651647090912,0.9976177215576172,0.3936651647090912,0.866310179233551,0.985602617263794,8252.0,49953.0,56.0,83.0,0.9932594895362854,0.1727016121149063,0.498834490776062,0.9611498713493347,0.498834490776062,0.8438228368759155,0.9487179517745972,1273.0,8623.0,207.0,193.0,0.8601351380348206
22,0.008217946626245975,0.37679967284202576,0.9971550703048706,0.37679967284202576,0.8523241281509399,0.985602617263794,8258.0,49920.0,89.0,77.0,0.9893375039100647,0.21373151242733002,0.22610722482204437,0.9420163035392761,0.22610722482204437,0.5477855205535889,0.7785547971725464,1065.0,8634.0,196.0,401.0,0.8445677757263184
