,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.21203142404556274,0.2938369810581207,0.9142476916313171,0.2938369810581207,0.637773334980011,0.8119284510612488,5158.0,50026.0,1624.0,3552.0,0.760542631149292,0.5940684676170349,0.054054055362939835,0.7901651859283447,0.054054055362939835,0.5247747898101807,0.5382882952690125,513.0,7907.0,1264.0,972.0,0.2886888086795807
1,0.0709931030869484,0.36620277166366577,0.9741385579109192,0.36620277166366577,0.7992047667503357,0.9650099277496338,7742.0,51057.0,593.0,968.0,0.92885422706604,0.5952239036560059,0.12162162363529205,0.7970158457756042,0.12162162363529205,0.28828829526901245,0.4887387454509735,549.0,7944.0,1227.0,936.0,0.30912160873413086
2,0.037446923553943634,0.37057653069496155,0.9875413775444031,0.37057653069496155,0.8425447344779968,0.9844930171966553,8264.0,51344.0,306.0,446.0,0.9642940759658813,0.6181672215461731,0.0045045046135783195,0.7669857740402222,0.0045045046135783195,0.1779279261827469,0.18918919563293457,524.0,7649.0,1522.0,961.0,0.25610947608947754
3,0.026817964389920235,0.3351888656616211,0.9908053874969482,0.3351888656616211,0.8298210501670837,0.9848906397819519,8376.0,51429.0,221.0,334.0,0.9742933511734009,1.690373182296753,0.0045045046135783195,0.8002064824104309,0.0045045046135783195,0.027027027681469917,0.0855855867266655,122.0,8405.0,766.0,1363.0,0.13738738000392914
4,0.01929316855967045,0.3689860701560974,0.9938535094261169,0.3689860701560974,0.8409543037414551,0.9896620512008667,8505.0,51484.0,166.0,205.0,0.9808557033538818,0.7905376553535461,0.013513513840734959,0.8246996998786926,0.013513513840734959,0.18018017709255219,0.2747747600078583,211.0,8577.0,594.0,1274.0,0.2621118128299713
5,0.011957337148487568,0.3884691894054413,0.9963552951812744,0.3884691894054413,0.8584492802619934,0.9908548593521118,8593.0,51547.0,103.0,117.0,0.9881554841995239,1.1764700412750244,0.020270269364118576,0.8131569027900696,0.020270269364118576,0.02477477490901947,0.09684684872627258,195.0,8470.0,701.0,1290.0,0.2176339328289032
6,0.013753906823694706,0.3749502897262573,0.9957587718963623,0.3749502897262573,0.8373757600784302,0.9872763156890869,8566.0,51538.0,112.0,144.0,0.9870938062667847,0.8234580755233765,0.013513513840734959,0.8151276707649231,0.013513513840734959,0.09909909963607788,0.22522522509098053,203.0,8483.0,688.0,1282.0,0.22783389687538147
7,0.016202377155423164,0.3586481213569641,0.9947814345359802,0.3586481213569641,0.8314115405082703,0.9864811301231384,8533.0,51512.0,138.0,177.0,0.9840849041938782,0.756110429763794,0.06981982290744781,0.8361485600471497,0.06981982290744781,0.13288287818431854,0.2432432472705841,235.0,8675.0,496.0,1250.0,0.3214774429798126
8,0.012132280506193638,0.3622266352176666,0.9962062835693359,0.3622266352176666,0.835387647151947,0.9888668060302734,8583.0,51548.0,102.0,127.0,0.9882556200027466,0.7253944277763367,0.12162162363529205,0.8599849343299866,0.12162162363529205,0.30855855345726013,0.4211711585521698,329.0,8835.0,336.0,1156.0,0.49473685026168823
9,0.0058872634544968605,0.35904571413993835,0.9983930587768555,0.35904571413993835,0.8576540946960449,0.9884691834449768,8655.0,51608.0,42.0,55.0,0.9951707720756531,0.2845916152000427,0.13513512909412384,0.9202327728271484,0.13513512909412384,0.44594594836235046,0.7657657861709595,994.0,8812.0,359.0,491.0,0.734663724899292
