,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.19963684678077698,0.3099074363708496,0.9204803705215454,0.3099074363708496,0.6708947420120239,0.8299623131752014,6472.0,57969.0,1784.0,3783.0,0.7839147448539734,0.6020488739013672,0.19417475163936615,0.7894013524055481,0.19417475163936615,0.3883495032787323,0.6058252453804016,477.0,9280.0,1328.0,1275.0,0.26426592469215393
1,0.06885640323162079,0.34761741757392883,0.9753886461257935,0.34761741757392883,0.8035653233528137,0.9571477770805359,9175.0,59110.0,643.0,1080.0,0.9345080256462097,0.6469048857688904,0.19417475163936615,0.803398072719574,0.19417475163936615,0.3980582654476166,0.41941747069358826,690.0,9240.0,1368.0,1062.0,0.3352769613265991
2,0.03483782708644867,0.3633870482444763,0.9877296686172485,0.3633870482444763,0.831333577632904,0.9794309139251709,9739.0,59410.0,343.0,516.0,0.9659789800643921,0.6515272259712219,0.19417475163936615,0.7873786687850952,0.19417475163936615,0.20970873534679413,0.5145630836486816,589.0,9143.0,1465.0,1163.0,0.28675755858421326
3,0.026598727330565453,0.36578676104545593,0.9908868074417114,0.36578676104545593,0.8296194672584534,0.9849160313606262,9887.0,59483.0,270.0,368.0,0.973417341709137,0.5287851691246033,0.19417475163936615,0.750080943107605,0.19417475163936615,0.22718445956707,0.25242719054222107,585.0,8686.0,1922.0,1167.0,0.233346626162529
4,0.0355503186583519,0.3503599464893341,0.9875156879425049,0.3503599464893341,0.8272197246551514,0.9784024953842163,9749.0,59385.0,368.0,506.0,0.9636256098747253,0.5774893164634705,0.04077669978141785,0.7812297940254211,0.04077669978141785,0.1533980518579483,0.3087378740310669,449.0,9207.0,1401.0,1303.0,0.24270270764827728
5,0.013348833657801151,0.35893040895462036,0.9956434369087219,0.35893040895462036,0.8426465392112732,0.9842303991317749,10090.0,59613.0,140.0,165.0,0.9863147735595703,0.5328137278556824,0.18252427875995636,0.8351132273674011,0.18252427875995636,0.2893203794956207,0.3864077627658844,356.0,9966.0,642.0,1396.0,0.3567134141921997
6,0.0117970434948802,0.3973260223865509,0.996257483959198,0.3973260223865509,0.8375042676925659,0.9828590750694275,10120.0,59626.0,127.0,135.0,0.9876061081886292,0.6639420390129089,0.11262135952711105,0.8300161957740784,0.11262135952711105,0.40582525730133057,0.49514561891555786,557.0,9702.0,906.0,1195.0,0.38072454929351807
7,0.010008851066231728,0.3678436875343323,0.9969574809074402,0.3678436875343323,0.8594446182250977,0.9835447669029236,10143.0,59652.0,101.0,112.0,0.9901405572891235,0.31689488887786865,0.20582523941993713,0.9028317928314209,0.20582523941993713,0.48543688654899597,0.7029126286506653,775.0,10384.0,224.0,977.0,0.7757757902145386
8,0.014443967491388321,0.39286938309669495,0.995229184627533,0.39286938309669495,0.858073353767395,0.9880013465881348,10076.0,59598.0,155.0,179.0,0.9848499894142151,0.25952500104904175,0.223300963640213,0.9315534830093384,0.223300963640213,0.6213592290878296,0.813592255115509,1116.0,10398.0,210.0,636.0,0.8416289687156677
9,0.015719491988420486,0.36235859990119934,0.9948718547821045,0.36235859990119934,0.860473096370697,0.9910867214202881,10050.0,59599.0,154.0,205.0,0.984907865524292,0.07411911338567734,0.291262149810791,0.9779126048088074,0.291262149810791,0.7592232823371887,0.9592233300209045,1583.0,10504.0,104.0,169.0,0.938352108001709
