,loss,accuracy,binary_accuracy,true_positives_6,true_negatives_6,false_positives_6,false_negatives_6,precision_6,val_loss,val_accuracy,val_binary_accuracy,val_true_positives_6,val_true_negatives_6,val_false_positives_6,val_false_negatives_6,val_precision_6
0,0.21194913983345032,0.3083403408527374,0.9137883186340332,4627.0,47437.0,1583.0,3329.0,0.7450885772705078,0.6219932436943054,0.24285714328289032,0.7753968238830566,402.0,7414.0,1278.0,986.0,0.23928570747375488
1,0.0770941898226738,0.3685762286186218,0.9712159633636475,6914.0,48422.0,598.0,1042.0,0.9203940629959106,0.5475390553474426,0.0023809524718672037,0.775793731212616,404.0,7416.0,1276.0,984.0,0.24047619104385376
2,0.04963070899248123,0.3719460964202881,0.9824488162994385,7361.0,48615.0,405.0,595.0,0.9478495717048645,0.6993643641471863,0.0023809524718672037,0.8343254327774048,69.0,8341.0,351.0,1319.0,0.16428571939468384
3,0.030325593426823616,0.39090144634246826,0.989539384841919,7613.0,48767.0,253.0,343.0,0.9678362607955933,0.6226286888122559,0.014285714365541935,0.8307539224624634,51.0,8323.0,369.0,1337.0,0.12142857164144516
4,0.020278049632906914,0.39090144634246826,0.9933128952980042,7753.0,48842.0,178.0,203.0,0.9775564074516296,0.7113577723503113,0.014285714365541935,0.8337302207946777,276.0,8128.0,564.0,1112.0,0.3285714387893677
5,0.020139643922448158,0.3820556104183197,0.993207573890686,7735.0,48854.0,166.0,221.0,0.9789900183677673,0.6560338139533997,0.08809524029493332,0.8184522986412048,203.0,8047.0,645.0,1185.0,0.23938679695129395
6,0.01056563202291727,0.4161752462387085,0.9966124892234802,7838.0,48945.0,75.0,118.0,0.9905219078063965,0.6805745959281921,0.01904761977493763,0.8280755281448364,67.0,8280.0,412.0,1321.0,0.13987474143505096
7,0.01339683961123228,0.37868577241897583,0.9956474304199219,7824.0,48904.0,116.0,132.0,0.9853904247283936,0.7943333387374878,0.15952381491661072,0.8485119342803955,331.0,8222.0,470.0,1057.0,0.4132334589958191
8,0.01028649602085352,0.39090144634246826,0.9971215128898621,7861.0,48951.0,69.0,95.0,0.9912988543510437,0.5246079564094543,0.15238095819950104,0.8682540059089661,364.0,8388.0,304.0,1024.0,0.544910192489624
9,0.02035617269575596,0.34119629859924316,0.9934884309768677,7754.0,48851.0,169.0,202.0,0.9786697030067444,0.5171598792076111,0.16428571939468384,0.8875991702079773,607.0,8340.0,352.0,781.0,0.6329509615898132
10,0.010435718111693859,0.39679864048957825,0.9968932271003723,7853.0,48946.0,74.0,103.0,0.9906648397445679,0.2193850427865982,0.2547619044780731,0.9319444298744202,950.0,8444.0,248.0,438.0,0.7929883003234863
11,0.004087096080183983,0.4060657024383545,0.9988942742347717,7925.0,48988.0,32.0,31.0,0.9959783554077148,0.08129457384347916,0.35476189851760864,0.9783729910850525,1254.0,8608.0,84.0,134.0,0.9372197389602661
12,0.003214118769392371,0.4001684784889221,0.9990698099136353,7927.0,48996.0,24.0,29.0,0.9969815015792847,0.07391878962516785,0.33095237612724304,0.980158805847168,1308.0,8572.0,120.0,80.0,0.9159663915634155
13,0.00928582064807415,0.40227463841438293,0.9973148703575134,7872.0,48951.0,69.0,84.0,0.9913108944892883,0.10136691480875015,0.3380952477455139,0.9753968119621277,1221.0,8611.0,81.0,167.0,0.9377880096435547
14,0.011276920326054096,0.38626790046691895,0.9964895844459534,7844.0,48932.0,88.0,112.0,0.9889057278633118,0.07122594863176346,0.4166666567325592,0.9790673851966858,1245.0,8624.0,68.0,143.0,0.9482101798057556
15,0.009632917121052742,0.4060657024383545,0.9971567988395691,7868.0,48946.0,74.0,88.0,0.9906824231147766,0.09119121730327606,0.35476189851760864,0.978075385093689,1295.0,8564.0,128.0,93.0,0.9100492000579834
16,0.016864465549588203,0.3639427125453949,0.9942958354949951,7779.0,48872.0,148.0,177.0,0.981329619884491,0.08181820064783096,0.3166666626930237,0.9761903882026672,1260.0,8580.0,112.0,128.0,0.918367326259613
17,0.007575569208711386,0.38668912649154663,0.9978062510490417,7881.0,48970.0,50.0,75.0,0.9936956167221069,0.13333940505981445,0.2690476179122925,0.9648808836936951,1212.0,8514.0,178.0,176.0,0.8719424605369568
18,0.0031281772535294294,0.3748946785926819,0.9991927146911621,7932.0,48998.0,22.0,24.0,0.9972341060638428,0.08761169761419296,0.4047619104385376,0.9768849611282349,1301.0,8546.0,146.0,87.0,0.8991016149520874
