,loss,accuracy,binary_accuracy,true_positives_7,true_negatives_7,false_positives_7,false_negatives_7,precision_7,val_loss,val_accuracy,val_binary_accuracy,val_true_positives_7,val_true_negatives_7,val_false_positives_7,val_false_negatives_7,val_precision_7
0,0.20317481458187103,0.3330557942390442,0.9174473285675049,4773.0,48116.0,1556.0,3203.0,0.7541475892066956,18.029436111450195,0.3152941167354584,0.8184313178062439,648.0,7700.0,1052.0,800.0,0.3811764717102051
1,0.08342952281236649,0.36386343836784363,0.9691750407218933,6868.0,49003.0,669.0,1108.0,0.911237895488739,11.673430442810059,0.3152941167354584,0.7537253499031067,743.0,6945.0,1807.0,705.0,0.29137253761291504
2,0.05464111268520355,0.3617818355560303,0.9810227751731873,7334.0,49220.0,452.0,642.0,0.9419471025466919,2.447052240371704,0.1952941119670868,0.7956862449645996,532.0,7584.0,1168.0,916.0,0.31294116377830505
3,0.03540203347802162,0.4038301408290863,0.9886899590492249,7601.0,49395.0,277.0,375.0,0.9648388028144836,0.7142205238342285,0.0,0.8241176605224609,252.0,8154.0,598.0,1196.0,0.296470582485199
4,0.029805243015289307,0.3955037593841553,0.9905981421470642,7670.0,49436.0,236.0,306.0,0.9701492786407471,1.1322458982467651,0.1788235306739807,0.8241176605224609,252.0,8154.0,598.0,1196.0,0.296470582485199
5,0.02666294574737549,0.36969193816185,0.9909104704856873,7704.0,49420.0,252.0,272.0,0.9683257937431335,0.7360169887542725,0.028235293924808502,0.8186274766921997,224.0,8126.0,626.0,1224.0,0.2635294198989868
6,0.02037503756582737,0.4150707721710205,0.9937551021575928,7780.0,49508.0,164.0,196.0,0.97935551404953,0.5097538232803345,0.0470588244497776,0.8414706587791443,168.0,8415.0,337.0,1280.0,0.3326732814311981
7,0.027513930574059486,0.4000832736492157,0.9907193779945374,7697.0,49416.0,256.0,279.0,0.967810869216919,0.6385629177093506,0.1788235306739807,0.8349999785423279,337.0,8180.0,572.0,1111.0,0.37073707580566406
8,0.012958494015038013,0.38717734813690186,0.9961316585540771,7872.0,49553.0,119.0,104.0,0.9851082563400269,0.36682578921318054,0.19058823585510254,0.883823573589325,543.0,8472.0,280.0,905.0,0.659781277179718
9,0.011809533461928368,0.3930058181285858,0.9967908263206482,7889.0,49574.0,98.0,87.0,0.987730085849762,0.28449252247810364,0.24470588564872742,0.9092157483100891,767.0,8507.0,245.0,681.0,0.757905125617981
10,0.011759165674448013,0.38634470105171204,0.9965653419494629,7868.0,49582.0,90.0,108.0,0.9886906147003174,0.10199306905269623,0.37882351875305176,0.9678431153297424,1244.0,8628.0,124.0,204.0,0.9093567132949829
11,0.014700577594339848,0.3742714524269104,0.9953856468200684,7837.0,49545.0,127.0,139.0,0.9840532541275024,0.10338044911623001,0.29411765933036804,0.9673529267311096,1294.0,8573.0,179.0,154.0,0.8784793019294739
12,0.02323085069656372,0.37926727533340454,0.9921939969062805,7748.0,49450.0,222.0,228.0,0.9721455574035645,0.10386981070041656,0.3011764585971832,0.9706862568855286,1290.0,8611.0,141.0,158.0,0.901467502117157
13,0.0193316787481308,0.3617818355560303,0.9941192865371704,7800.0,49509.0,163.0,176.0,0.9795303344726562,0.07491928339004517,0.3199999928474426,0.9774509072303772,1278.0,8692.0,60.0,170.0,0.9551569223403931
14,0.009831453673541546,0.3484596312046051,0.9972417950630188,7894.0,49595.0,77.0,82.0,0.990339994430542,0.06121407821774483,0.3552941083908081,0.9832353591918945,1348.0,8681.0,71.0,100.0,0.9499647617340088
15,0.005766096990555525,0.3288925886154175,0.9984560012817383,7934.0,49625.0,47.0,42.0,0.9941110014915466,0.06520312279462814,0.338823527097702,0.9846078753471375,1377.0,8666.0,86.0,71.0,0.9412167072296143
16,0.007242621388286352,0.3522064983844757,0.9979878067970276,7931.0,49601.0,71.0,45.0,0.9911271929740906,0.08146636188030243,0.4117647111415863,0.976372480392456,1339.0,8620.0,132.0,109.0,0.9102651476860046
17,0.01697607710957527,0.41007494926452637,0.9948828816413879,7835.0,49518.0,154.0,141.0,0.98072350025177,0.08036443591117859,0.36000001430511475,0.9789215326309204,1326.0,8659.0,93.0,122.0,0.9344608783721924
18,0.00935446098446846,0.4034138321876526,0.9974325299263,7898.0,49602.0,70.0,78.0,0.9912148714065552,0.0803881362080574,0.338823527097702,0.9733333587646484,1335.0,8593.0,159.0,113.0,0.8935742974281311
19,0.01492090430110693,0.4175686836242676,0.995680570602417,7866.0,49533.0,139.0,110.0,0.9826358556747437,0.06287799775600433,0.32235294580459595,0.983235239982605,1341.0,8688.0,64.0,107.0,0.954448401927948
20,0.00845865998417139,0.39800167083740234,0.99762362241745,7915.0,49596.0,76.0,61.0,0.9904893040657043,0.06918187439441681,0.4376470446586609,0.9823529124259949,1353.0,8667.0,85.0,95.0,0.9408901333808899
21,0.006494808476418257,0.4217318892478943,0.9982999563217163,7944.0,49606.0,66.0,32.0,0.9917603135108948,0.060193296521902084,0.39764705300331116,0.9841175675392151,1339.0,8699.0,53.0,109.0,0.9619252681732178
22,0.004280559718608856,0.3892589509487152,0.9988549947738647,7944.0,49638.0,34.0,32.0,0.9957382678985596,0.06824013590812683,0.3341176509857178,0.9842157363891602,1342.0,8697.0,55.0,106.0,0.960629940032959
23,0.0011399483773857355,0.4175686836242676,0.9997918605804443,7972.0,49664.0,8.0,4.0,0.9989975094795227,0.06341388821601868,0.3152941167354584,0.9862744212150574,1355.0,8705.0,47.0,93.0,0.9664764404296875
24,0.000980204320512712,0.38676103949546814,0.9998612403869629,7972.0,49668.0,4.0,4.0,0.9994984865188599,0.07392171770334244,0.3270588219165802,0.9848038554191589,1355.0,8690.0,62.0,93.0,0.9562456011772156
25,0.016747772693634033,0.3888426423072815,0.9950734972953796,7837.0,49527.0,145.0,139.0,0.9818341135978699,0.06986993551254272,0.29411765933036804,0.9780392050743103,1335.0,8641.0,111.0,113.0,0.9232364892959595
