,loss,accuracy,binary_accuracy,top_1_categorical_accuracy,top_3_categorical_accuracy,top_5_categorical_accuracy,truepositive,truenegative,falsepositive,falsenegative,precision,val_loss,val_accuracy,val_binary_accuracy,val_top_1_categorical_accuracy,val_top_3_categorical_accuracy,val_top_5_categorical_accuracy,val_truepositive,val_truenegative,val_falsepositive,val_falsenegative,val_precision
0,0.20457947254180908,0.32549145817756653,0.9181703925132751,0.32549145817756653,0.6751530766487122,0.8324202299118042,6868.0,61510.0,1936.0,4158.0,0.7800999283790588,0.47679850459098816,0.18978102505207062,0.8405566215515137,0.18978102505207062,0.30656933784484863,0.32664233446121216,402.0,10653.0,601.0,1496.0,0.40079760551452637
1,0.06530455499887466,0.33999356627464294,0.9769443273544312,0.33999356627464294,0.795037031173706,0.9606832265853882,9956.0,62799.0,647.0,1070.0,0.9389795064926147,0.607248067855835,0.10766423493623734,0.7408758401870728,0.10766423493623734,0.21167883276939392,0.22627736628055573,615.0,9129.0,2125.0,1283.0,0.22445255517959595
2,0.03379642963409424,0.38672253489494324,0.9884520769119263,0.38672253489494324,0.8324202299118042,0.9800193309783936,10498.0,63114.0,332.0,528.0,0.969344437122345,0.5794516801834106,0.18978102505207062,0.8607054948806763,0.18978102505207062,0.23357664048671722,0.3394160568714142,307.0,11013.0,241.0,1591.0,0.5602189898490906
3,0.024358484894037247,0.34901708364486694,0.992077648639679,0.34901708364486694,0.8388656377792358,0.9822751879692078,10681.0,63201.0,245.0,345.0,0.9775764346122742,0.6861193776130676,0.18978102505207062,0.8095346689224243,0.18978102505207062,0.23357664048671722,0.24635036289691925,491.0,10156.0,1098.0,1407.0,0.30899935960769653
4,0.01439318060874939,0.39284563064575195,0.9953539371490479,0.39284563064575195,0.8569126725196838,0.9861424565315247,10825.0,63301.0,145.0,201.0,0.9867821335792542,0.7237011194229126,0.054744526743888855,0.8236010074615479,0.054744526743888855,0.21715328097343445,0.2810218930244446,390.0,10442.0,812.0,1508.0,0.3244592249393463
5,0.013213501311838627,0.3696422874927521,0.9959449172019958,0.3696422874927521,0.8491781949996948,0.9871092438697815,10854.0,63316.0,130.0,172.0,0.9881646037101746,0.6154360771179199,0.036496348679065704,0.8195712566375732,0.036496348679065704,0.14233577251434326,0.3321167826652527,376.0,10403.0,851.0,1522.0,0.30643847584724426
6,0.011783859692513943,0.35675153136253357,0.9963343739509583,0.35675153136253357,0.8524008989334106,0.987431526184082,10868.0,63331.0,115.0,158.0,0.9895292520523071,0.6675341129302979,0.11313868314027786,0.8358424305915833,0.11313868314027786,0.2572992742061615,0.33576643466949463,603.0,10390.0,864.0,1295.0,0.4110429584980011
7,0.008099858649075031,0.36932000517845154,0.9976500868797302,0.36932000517845154,0.8633580207824707,0.9877538084983826,10933.0,63364.0,82.0,93.0,0.9925556182861328,0.6302611827850342,0.15328466892242432,0.8654196858406067,0.15328466892242432,0.31204378604888916,0.472627729177475,722.0,10660.0,594.0,1176.0,0.5486322045326233
8,0.008192556910216808,0.3896229565143585,0.9974887371063232,0.3896229565143585,0.8656139373779297,0.9919432997703552,10911.0,63374.0,72.0,115.0,0.9934444427490234,0.31526505947113037,0.26094889640808105,0.9208484888076782,0.26094889640808105,0.5529196858406067,0.7864963412284851,1123.0,10988.0,266.0,775.0,0.8084953427314758
9,0.008741695433855057,0.36577504873275757,0.9975024461746216,0.36577504873275757,0.8375765681266785,0.9825974702835083,10929.0,63357.0,89.0,97.0,0.9919223189353943,0.10328050702810287,0.3010948896408081,0.9707269668579102,0.3010948896408081,0.7810218930244446,0.930656909942627,1634.0,11133.0,121.0,264.0,0.9310541152954102
